2020-02-12,谣言,normal,解放日报社出品的高端资讯品牌,,2月12日，上海市教委回复记者称，已注意到了网上流传的表格...,上海市已经官宣5月1日开学,1,//jiaozhen-70111.picnjc.qpic.cn/a1hr2Sp2UgGbATpSusEewx?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/a1hr2Sp2UgGbATpSusEewx?imageView2/2/w/150/h/90,False,,解放日报社出品的高端资讯品牌,//jiaozhen-70111.picnjc.qpic.cn/a1hr2Sp2UgGbATpSusEewx,fake,c1438efb157805dacfe9ee93e551ff4b,上海|教育|
2020-02-12,尚无定论,normal,汤勃,,新冠病毒的主要传播途径是飞沫传播和接触传播...,阴雨天和大雾天会增加新冠病毒感染风险,1,https://p.qpic.cn/jiaozhen/0/58d69dcb69980d6a8dcf439b56a2634b/0?imageView2/2/w/300/h/300,疑,https://p.qpic.cn/jiaozhen/0/58d69dcb69980d6a8dcf439b56a2634b/0?imageView2/2/w/150/h/90,False,,卓正医疗全科医生,https://p.qpic.cn/jiaozhen/0/58d69dcb69980d6a8dcf439b56a2634b/0,doubt,8be33c500e00257c97419ac24ab59d8f,新型冠状病毒|传染病|
2020-02-12,谣言,normal,方祺,,这个说法是无稽之谈。男性的精液可不是杀毒剂，相反对病毒还很仁慈...,男性精液能抑制新型冠状病毒,1,https://p.qpic.cn/jiaozhen/0/c52d48b9d004874edee709bdaf706e0e/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/c52d48b9d004874edee709bdaf706e0e/0?imageView2/2/w/150/h/90,False,,南开大学附属第一中心医院生殖中心医生,https://p.qpic.cn/jiaozhen/0/c52d48b9d004874edee709bdaf706e0e/0,fake,e32222e22bcde53f8a0495aeb400dd8e,新型冠状病毒|埃博拉病毒|
2020-02-12,有失实,normal,腾讯旗下专业医学科普平台,,不建议使用消毒卡来预防新型冠状病毒...,消毒卡挂身上能预防新型冠状病毒,1,https://p.qpic.cn/jiaozhen/0/d14e9070c998b42857e9470560430e66/0?imageView2/2/w/300/h/300,疑,https://p.qpic.cn/jiaozhen/0/d14e9070c998b42857e9470560430e66/0?imageView2/2/w/150/h/90,False,,腾讯旗下专业医学科普平台,https://p.qpic.cn/jiaozhen/0/d14e9070c998b42857e9470560430e66/0,doubt,8f702782ad9421178d2a555cb2b39402,消毒卡|新型冠状病毒|
2020-02-12,谣言,normal,腾讯旗下专业医学科普平台,,左氧氟沙星滴眼液主要用来治疗多种病原体（包括细菌、支原体、衣原体等...,左氟沙星眼药水可以防止新冠病毒从眼部进入,1,https://p.qpic.cn/jiaozhen/0/bf88fd234c2d34020192dc4e0c8c15ba/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/bf88fd234c2d34020192dc4e0c8c15ba/0?imageView2/2/w/150/h/90,False,,腾讯旗下专业医学科普平台,https://p.qpic.cn/jiaozhen/0/bf88fd234c2d34020192dc4e0c8c15ba/0,fake,7054cf03893dc31ea6238a5c6c2aa5e6,左氟沙星眼药水|新型冠状病毒|
2020-02-12,谣言,normal,由人民网和环球时报社联合主办的中央级新闻单位,,所谓的“撒钱视频”实为湖北市某小区业主家的小孩趁父母不注意...,湖北随州一家人因染病厌世从27楼往下撒钱,1,https://p.qpic.cn/jiaozhen/0/5b488659a5ee650ef03d1dacf9356783/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/5b488659a5ee650ef03d1dacf9356783/0?imageView2/2/w/150/h/90,False,,由人民网和环球时报社联合主办的中央级新闻单位,https://p.qpic.cn/jiaozhen/0/5b488659a5ee650ef03d1dacf9356783/0,fake,3b1b9f64c2378620470fffeb5e428f8f,湖北随州|新型冠状病毒|
2020-02-12,谣言,normal,综合类大型城市日报,,2月11日，新京报记者联系火神山医院招聘单位进行核实...,武汉火神山医院3万月薪招保洁员,1,https://p.qpic.cn/jiaozhen/0/cd8a842445bf5a263a46a6674ba0a23b/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/cd8a842445bf5a263a46a6674ba0a23b/0?imageView2/2/w/150/h/90,False,,综合类大型城市日报,https://p.qpic.cn/jiaozhen/0/cd8a842445bf5a263a46a6674ba0a23b/0,fake,7914d43cf7fd746a6dfd3f2e78a649ee,武汉|火神山医院|
2020-02-12,谣言,normal,腾讯新闻旗下专业事实查证平台,,1月20日，内蒙古赤峰巴林右旗乌兰牧骑演出队于武汉进行演出...,钟南山称赞吃牛羊肉的蒙古同胞身体好,1,https://p.qpic.cn/jiaozhen/0/8c7a2dbf82fcc8b2954af9c9d992f5b7/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/8c7a2dbf82fcc8b2954af9c9d992f5b7/0?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,https://p.qpic.cn/jiaozhen/0/8c7a2dbf82fcc8b2954af9c9d992f5b7/0,fake,8fbee9ab19f8b337e09a85a0700b4f44,钟南山|牛羊肉|
2020-02-12,谣言,normal,腾讯旗下专业医学科普平台,,头发覆盖于我们的头部...,拔头两侧的白发可以防治新型冠状病毒肺炎,1,https://p.qpic.cn/jiaozhen/0/36019b552d6df45f314fa34666ec50d1/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/36019b552d6df45f314fa34666ec50d1/0?imageView2/2/w/150/h/90,False,,腾讯旗下专业医学科普平台,https://p.qpic.cn/jiaozhen/0/36019b552d6df45f314fa34666ec50d1/0,fake,fdfb9439ecf2a5113791a46252764ece,新型冠状病毒|接触性皮炎|
2020-02-12,谣言,normal,腾讯新闻旗下专业事实查证平台,,网传“钟南山亲自送女儿援助湖北”图片...,钟南山亲自送女儿援助湖北,1,https://p.qpic.cn/jiaozhen/0/316bc2ba8c6c2d9f5d353c850d47c8b0/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/316bc2ba8c6c2d9f5d353c850d47c8b0/0?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,https://p.qpic.cn/jiaozhen/0/316bc2ba8c6c2d9f5d353c850d47c8b0/0,fake,6e712a728a67053547eb80de97ceabde,钟南山|李少芬|
2020-02-12,伪科学,normal,腾讯旗下专业医学科普平台,,雄黄为硫化物类矿物，也是一种中药...,雄黄可以杀死新型冠状病毒,1,//jiaozhen-70111.picnjc.qpic.cn/pfmAejBsN9w3jPb6uTswcY?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/pfmAejBsN9w3jPb6uTswcY?imageView2/2/w/150/h/90,False,,腾讯旗下专业医学科普平台,//jiaozhen-70111.picnjc.qpic.cn/pfmAejBsN9w3jPb6uTswcY,fake,58393d796dcda0720d675cd41c25f248,雄黄|新型冠状病毒|
2020-02-12,确实如此,normal,化学博士，瑞士联邦理工博士后研究员,,按照配比，约3份99.7%的无水乙醇加1份水...,99.7%的无水乙醇可以稀释到75%后作消毒用,1,//jiaozhen-70111.picnjc.qpic.cn/6B5oTfD9MNs6K1STVHktdk?imageView2/2/w/300/h/300,真,//jiaozhen-70111.picnjc.qpic.cn/6B5oTfD9MNs6K1STVHktdk?imageView2/2/w/150/h/90,False,,化学博士，瑞士联邦理工博士后研究员,//jiaozhen-70111.picnjc.qpic.cn/6B5oTfD9MNs6K1STVHktdk,true,1dc5d3c0c3504301e4fc9abef65f4d80,消毒|乙醇|
2020-02-11,伪科学,normal,东华大学产业用纺织品教育部工程中心副教授,,口罩主要由聚丙烯纺粘非织造布和熔喷非织造布组成...,用火烧不着的口罩是真口罩,1,//jiaozhen-70111.picnjc.qpic.cn/oHBdWrdhyk23Wa3t3p6SiH?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/oHBdWrdhyk23Wa3t3p6SiH?imageView2/2/w/150/h/90,False,,东华大学产业用纺织品教育部工程中心副教授,//jiaozhen-70111.picnjc.qpic.cn/oHBdWrdhyk23Wa3t3p6SiH,fake,e791c27d828b08fcce25310c5ea50446,口罩|材质|
2020-02-11,伪科学,normal,美国普渡大学农业与生物系食品工程专业博士,,不管是松茸还是别的食物，都各有营养成分...,松茸蘑菇能预防新型冠状病毒,1,//jiaozhen-70111.picnjc.qpic.cn/takD2DTVaLoZy1Bi4DpGBu?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/takD2DTVaLoZy1Bi4DpGBu?imageView2/2/w/150/h/90,False,,美国普渡大学农业与生物系食品工程专业博士,//jiaozhen-70111.picnjc.qpic.cn/takD2DTVaLoZy1Bi4DpGBu,fake,ee8e42961cdb4779c76b95a8bde6a273,松茸|新型冠状病毒|
2020-02-11,确实如此,normal,药理学硕士，知贝儿科药师,,自限性疾病是指疾病发生发展到一定程度后能自动停止，并逐渐恢复痊愈...,新型冠状病毒肺炎是自限性疾病,1,https://p.qpic.cn/jiaozhen/0/c9c1fb01ea3a900b7bbd42432cf69ef6/0?imageView2/2/w/300/h/300,真,https://p.qpic.cn/jiaozhen/0/c9c1fb01ea3a900b7bbd42432cf69ef6/0?imageView2/2/w/150/h/90,False,,药理学硕士，知贝儿科药师,https://p.qpic.cn/jiaozhen/0/c9c1fb01ea3a900b7bbd42432cf69ef6/0,true,f7a35b08906bfb1254fb561e4f86a701,新冠肺炎|自限性疾病|
2020-02-11,伪科学,normal,宾夕法尼亚大学医学院病理及实验医药系研究副教授,,拿装水的塑料袋可以用来挡一挡老鼠...,塑料袋装水堵地漏，能防止气溶胶传播病毒,1,https://p.qpic.cn/jiaozhen/0/8cd009db3e9d30ea44d7b255ba932255/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/8cd009db3e9d30ea44d7b255ba932255/0?imageView2/2/w/150/h/90,False,,宾夕法尼亚大学医学院病理及实验医药系研究副教授,https://p.qpic.cn/jiaozhen/0/8cd009db3e9d30ea44d7b255ba932255/0,fake,b8af445745be1b37f07522a0fac7e80f,地漏|气溶胶传播|
2020-02-11,谣言,normal,扬子晚报官方出品新闻品牌,,经记者实地采访获悉，该企业因生产需要今年春节未停工...,苏州一企业提前开工员工确认感染，隔离200余人,1,https://p.qpic.cn/jiaozhen/0/b017cca2712a54c1159551748865015d/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/b017cca2712a54c1159551748865015d/0?imageView2/2/w/150/h/90,False,,扬子晚报官方出品新闻品牌,https://p.qpic.cn/jiaozhen/0/b017cca2712a54c1159551748865015d/0,fake,e3e1e5bcd0e7b5e4a4dcfaef46bf7117,苏州|新型冠状病毒|
2020-02-11,分情况,normal,东华大学产业用纺织品教育部工程中心副教授,,如果烤箱能够保证恒温，不会一开始是60度...,口罩放到烤箱烤30分钟后还可以继续使用,1,//jiaozhen-70111.picnjc.qpic.cn/dzUUwbsn5nBpogwsfxk1z2?imageView2/2/w/300/h/300,疑,//jiaozhen-70111.picnjc.qpic.cn/dzUUwbsn5nBpogwsfxk1z2?imageView2/2/w/150/h/90,False,,东华大学产业用纺织品教育部工程中心副教授,//jiaozhen-70111.picnjc.qpic.cn/dzUUwbsn5nBpogwsfxk1z2,doubt,41bcedb1f3ea7fedf6c28343d9acbbd3,口罩|消毒|
2020-02-11,有失实,normal,国际谣言查证机构,,不对撤侨人员检测费用是次要原因，主要是由于目前人群未出现症状...,印尼因为费用太高不对回国学生检测,1,https://p.qpic.cn/jiaozhen/0/7158fcf0628908e8cc2c1947f8540b1a/0?imageView2/2/w/300/h/300,疑,https://p.qpic.cn/jiaozhen/0/7158fcf0628908e8cc2c1947f8540b1a/0?imageView2/2/w/150/h/90,False,,国际谣言查证机构,https://p.qpic.cn/jiaozhen/0/7158fcf0628908e8cc2c1947f8540b1a/0,doubt,82269c23b898533fefdcbb48df73f3bc,印尼|撤侨|
2020-02-11,谣言,normal,腾讯旗下专业医学科普平台,,传言源自商家对《新型冠状病毒感染的肺炎诊疗方案（第五版）》中有关肠...,益生菌能防治新型冠状病毒肺炎,1,//jiaozhen-70111.picnjc.qpic.cn/vteu61TVKu4UTsPwbcCZni?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/vteu61TVKu4UTsPwbcCZni?imageView2/2/w/150/h/90,False,,腾讯旗下专业医学科普平台,//jiaozhen-70111.picnjc.qpic.cn/vteu61TVKu4UTsPwbcCZni,fake,c8acb02da98081e402bd110dd8207247,益生菌|
2020-02-11,谣言,normal,上海报业集团旗下新媒体平台,,澎湃新闻记者向上海市卫健委求证，对方表示，网传内容并不属实...,非上海户籍不再列入新增确诊病例中,1,//jiaozhen-70111.picnjc.qpic.cn/tGAdAz4g3EgK465i83nfj7?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/tGAdAz4g3EgK465i83nfj7?imageView2/2/w/150/h/90,False,,上海报业集团旗下新媒体平台,//jiaozhen-70111.picnjc.qpic.cn/tGAdAz4g3EgK465i83nfj7,fake,92e6f14957c4cabd3fa4cb6467d4a31c,新型冠状病毒肺炎|上海|
2020-02-10,谣言,normal,美国普渡大学农业与生物系食品工程专业博士,,洋葱的刺鼻性气味来源于硫化丙烯等硫化物。在体外实验中...,闻洋葱能预防新型冠状病毒肺炎,1,https://p.qpic.cn/jiaozhen/0/c29853ce3fb0b4853f4f5026861aefc3/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/c29853ce3fb0b4853f4f5026861aefc3/0?imageView2/2/w/150/h/90,False,,美国普渡大学农业与生物系食品工程专业博士,https://p.qpic.cn/jiaozhen/0/c29853ce3fb0b4853f4f5026861aefc3/0,fake,5dc235eadacfa5bdb3a6e84d87d24449,新型冠状病毒|洋葱|
2020-02-10,谣言,normal,腾讯新闻旗下专业事实查证平台,,钟南山没有说过这样的话。1月31日...,钟南山：新冠肺炎治愈后会留后遗症，比SARS严重,1,//jiaozhen-70111.picnjc.qpic.cn/kYhcg2rGsvZKm4z78Qpj19?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/kYhcg2rGsvZKm4z78Qpj19?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,//jiaozhen-70111.picnjc.qpic.cn/kYhcg2rGsvZKm4z78Qpj19,fake,1762c63259bfe2890d2afd97bd2aec9b,钟南山|新冠肺炎|
2020-02-10,谣言,normal,腾讯新闻旗下专业事实查证平台,,较真团队向洛阳新区人民医院相关人士求证（李留树博士2019年加盟了...,来自抗击疫情一线消息，李留树博士刚从武汉打来电话,1,//jiaozhen-70111.picnjc.qpic.cn/tR992AGHSCQaTxux7jS4VA?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/tR992AGHSCQaTxux7jS4VA?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,//jiaozhen-70111.picnjc.qpic.cn/tR992AGHSCQaTxux7jS4VA,fake,ba65d52e402e7be74dcb25455700fdd4,瑞德西韦|新型冠状病毒|
2020-02-10,谣言,normal,药理学硕士，知贝儿科药师,,这样的方法不科学，也毫无意义，不建议大家自测...,深呼吸后屏气5-10秒，如果没咳嗽，说明没有肺炎,1,https://p.qpic.cn/jiaozhen/0/d1467cca278aca4651ae74f4bc896fa9/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/d1467cca278aca4651ae74f4bc896fa9/0?imageView2/2/w/150/h/90,False,,药理学硕士，知贝儿科药师,https://p.qpic.cn/jiaozhen/0/d1467cca278aca4651ae74f4bc896fa9/0,fake,1709a358b447a4366149369f3bd1486f,深呼吸|新型冠状病毒|
2020-02-10,伪科学,normal,黄晨,,尿不湿外层（防漏层）的阻水效果主要依赖微孔膜实现...,用纸尿裤（尿不湿）制作口罩可防护新型冠状病毒感染,1,https://p.qpic.cn/jiaozhen/0/3d0c0a96065e85269e28f1eb2d2fbc28/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/3d0c0a96065e85269e28f1eb2d2fbc28/0?imageView2/2/w/150/h/90,False,,东华大学产业用纺织品教育部工程中心副教授,https://p.qpic.cn/jiaozhen/0/3d0c0a96065e85269e28f1eb2d2fbc28/0,fake,d3bd15c0354aac916611b699aa56af97,新型冠状病毒|尿不湿|
2020-02-10,谣言,normal,较真团队,,济南市卫健委紧急公开辟谣，此消息不属实，系谣言。,济南市2月10日晚上12点大面积消杀、消毒,1,https://p.qpic.cn/jiaozhen/0/db7b3e31864895ea2e7468ef4a1df723/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/db7b3e31864895ea2e7468ef4a1df723/0?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,https://p.qpic.cn/jiaozhen/0/db7b3e31864895ea2e7468ef4a1df723/0,fake,6bed2c8287764beb6f595323726913b5,济南|主干道消杀|
2020-02-10,谣言,normal,中共广州市委机关报,,记者从相关部门了解到，广州并没有这样的安排。,2月9、10日晚，广州采取雾炮，对全城进行大消杀,1,https://p.qpic.cn/jiaozhen/0/7a809c3b95a272cb6117e182cbc6468e/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/7a809c3b95a272cb6117e182cbc6468e/0?imageView2/2/w/150/h/90,False,,中共广州市委机关报,https://p.qpic.cn/jiaozhen/0/7a809c3b95a272cb6117e182cbc6468e/0,fake,e22fe2d07333d44c8ef93e1fcc7463f0,广州|新型冠状病毒|
2020-02-10,谣言,normal,北京发布,,网传“北京市2月10日晚12点对全市主干道进行大面积消杀、消毒工作...,北京2月10日晚对全市主干道进行大面积消毒工作,1,https://p.qpic.cn/jiaozhen/0/f058910cbb6e98ce248107700444b6c5/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/f058910cbb6e98ce248107700444b6c5/0?imageView2/2/w/150/h/90,False,,北京市政府新闻办公室官方微博,https://p.qpic.cn/jiaozhen/0/f058910cbb6e98ce248107700444b6c5/0,fake,c36548887ab812b4ee37596898c08f43,北京|新型冠状病毒|
2020-02-10,谣言,normal,李梦迪,,网传 “哈佛八剑客回国援助武汉” 视频...,哈佛八剑客、李开复、庄晓莹集体回国援助武汉,1,https://p.qpic.cn/jiaozhen/0/da501edfe96c688a6adaff22b601d771/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/da501edfe96c688a6adaff22b601d771/0?imageView2/2/w/150/h/90,False,,较真查证员,https://p.qpic.cn/jiaozhen/0/da501edfe96c688a6adaff22b601d771/0,fake,c50e49631ffcc48d9029de15ab4179ed,哈佛八剑客|新型冠状病毒|
2020-02-10,伪科学,normal,黄晨,,不能通过这个方法判断口罩真假...,可以通过防水与否鉴别口罩的真假,1,https://p.qpic.cn/jiaozhen/0/fd16cd19432bc5c84084187559b03187/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/fd16cd19432bc5c84084187559b03187/0?imageView2/2/w/150/h/90,False,,东华大学产业用纺织品教育部工程中心副教授,https://p.qpic.cn/jiaozhen/0/fd16cd19432bc5c84084187559b03187/0,fake,745a779e07f93244beaf1de5a5186070,新型冠状病毒|口罩|
2020-02-10,谣言,normal,美国普渡大学农业与生物系食品工程专业博士,,迄今为止没有猪被新冠病毒感染的报道...,吃猪肉会感染新型冠状病毒,1,https://p.qpic.cn/jiaozhen/0/71811f8fdda95584aa540156fa3132dc/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/71811f8fdda95584aa540156fa3132dc/0?imageView2/2/w/150/h/90,False,,美国普渡大学农业与生物系食品工程专业博士,https://p.qpic.cn/jiaozhen/0/71811f8fdda95584aa540156fa3132dc/0,fake,b658603349c1025587069e5536bc0913,猪肉|新型冠状病毒|
2020-02-10,有失实,normal,宾夕法尼亚大学医学院病理及实验医药系研究副教授,,据越南卫生部2月2日消息...,外国人去过公厕就感染，机场车站公厕高风险，别去,1,https://p.qpic.cn/jiaozhen/0/7ef7e788e631583354de4f19b638c5ed/0?imageView2/2/w/300/h/300,疑,https://p.qpic.cn/jiaozhen/0/7ef7e788e631583354de4f19b638c5ed/0?imageView2/2/w/150/h/90,False,,宾夕法尼亚大学医学院病理及实验医药系研究副教授,https://p.qpic.cn/jiaozhen/0/7ef7e788e631583354de4f19b638c5ed/0,doubt,466418530142069e25f9047bd755ec83,新型冠状病毒|粪口传播|
2020-02-10,谣言,normal,宾夕法尼亚大学医学院病理及实验医药系研究副教授,,需要先指出一下，国家卫健委再次申明...,为了降低气溶胶传播几率，应该把二氧化氯放进加湿器,1,https://p.qpic.cn/jiaozhen/0/19e6da8e0abe1375f6c01b16e6a2aa9a/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/19e6da8e0abe1375f6c01b16e6a2aa9a/0?imageView2/2/w/150/h/90,False,,宾夕法尼亚大学医学院病理及实验医药系研究副教授,https://p.qpic.cn/jiaozhen/0/19e6da8e0abe1375f6c01b16e6a2aa9a/0,fake,4ada49d62b95cbcd263d0f395f7ec2a4,新型冠状病毒|气溶胶传播|
2020-02-09,谣言,normal,腾讯新闻旗下专业事实查证平台,,新京报记者向华中农业大学教授陈焕春核实到...,新型冠状病毒属于SARS冠状病毒,1,//jiaozhen-70111.picnjc.qpic.cn/nGRgTrQRrEFSayGBwSWMeL?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/nGRgTrQRrEFSayGBwSWMeL?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,//jiaozhen-70111.picnjc.qpic.cn/nGRgTrQRrEFSayGBwSWMeL,fake,79ecd05d54bde6909a6d940c74bb771b,新型冠状病毒|
2020-02-09,伪科学,normal,世界卫生组织,,干手器不能有效杀死2019-nCoV...,公共厕所常见的干手器能在30秒内杀死新型冠状病毒,1,//jiaozhen-70111.picnjc.qpic.cn/nzQzfAjKEaFwTmDC8LDdTC?imageView2/2/w/300/h/300,假,//jiaozhen-70111.picnjc.qpic.cn/nzQzfAjKEaFwTmDC8LDdTC?imageView2/2/w/150/h/90,False,,联合国系统内卫生问题的指导和协调机构,//jiaozhen-70111.picnjc.qpic.cn/nzQzfAjKEaFwTmDC8LDdTC,fake,5bb08c7b330212d3ce1d316535972934,新型冠状病毒|干手机|
2020-02-09,尚无定论,normal,腾讯新闻旗下专业事实查证平台,,气溶胶传播是指飞沫在空气悬浮过程中失去水分而剩下的蛋白质和病原体组...,新型冠状病毒会通过气溶胶传播,1,https://p.qpic.cn/jiaozhen/0/681c1e76b8aa752d65fa371c7c610edc/0?imageView2/2/w/300/h/300,疑,https://p.qpic.cn/jiaozhen/0/681c1e76b8aa752d65fa371c7c610edc/0?imageView2/2/w/150/h/90,False,,腾讯新闻旗下专业事实查证平台,https://p.qpic.cn/jiaozhen/0/681c1e76b8aa752d65fa371c7c610edc/0,doubt,bf7df9da6cd03f6ccb0b98e7f8518213,新型冠状病毒|飞沫|
2020-02-09,谣言,normal,美国普渡大学农业与生物系食品工程专业博士,,“山东兰陵县146万人目前无一感染”是不实信息。2月4日...,山东兰陵县146万人无一感染，因其为大蒜种植区,1,https://p.qpic.cn/jiaozhen/0/f273aaf82c6285085949a4f80bdc4e68/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/f273aaf82c6285085949a4f80bdc4e68/0?imageView2/2/w/150/h/90,False,,美国普渡大学农业与生物系食品工程专业博士,https://p.qpic.cn/jiaozhen/0/f273aaf82c6285085949a4f80bdc4e68/0,fake,ccbd165856ba9aae1d7655426954c7a0,山东兰陵县|大蒜|
2020-02-09,分情况,normal,腾讯旗下专业医学科普平台,,电动口罩能否预防新型冠状病毒要根据具体型号而定...,电动口罩可以预防新型冠状病毒,1,https://p.qpic.cn/jiaozhen/0/cb2f238c2b44cc4dddcb82b608247113/0?imageView2/2/w/300/h/300,疑,https://p.qpic.cn/jiaozhen/0/cb2f238c2b44cc4dddcb82b608247113/0?imageView2/2/w/150/h/90,False,,腾讯旗下专业医学科普平台,https://p.qpic.cn/jiaozhen/0/cb2f238c2b44cc4dddcb82b608247113/0,doubt,1c48630b66787fc4ba55f169c311bc01,电动口罩|新型冠状病毒|
2020-02-09,谣言,normal,解放日报•上观新闻运营的辟谣新闻和辟谣服务网络平台,,该视频中的舞者名为胡世恒，是一名大学教师，并非李文亮...,李文亮医生生前视频曝光,1,https://p.qpic.cn/jiaozhen/0/c713e00d1aa29c9d00001df51ac20538/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/c713e00d1aa29c9d00001df51ac20538/0?imageView2/2/w/150/h/90,False,,解放日报•上观新闻运营的辟谣新闻和辟谣服务网络平台,https://p.qpic.cn/jiaozhen/0/c713e00d1aa29c9d00001df51ac20538/0,fake,99efda60cfb4a1e9a6098e107758b18b,李文亮医生|跳舞|
2020-02-09,确实如此,normal,药理学硕士，知贝儿科药师,,气溶胶是指固体或液体微粒稳定地悬浮于气体介质中形成的分散体系...,气溶胶多在ICU因呼吸机等操作产生，一般环境罕见,1,https://p.qpic.cn/jiaozhen/0/d01f01a13d5d01f344bf27b028bf65b0/0?imageView2/2/w/300/h/300,真,https://p.qpic.cn/jiaozhen/0/d01f01a13d5d01f344bf27b028bf65b0/0?imageView2/2/w/150/h/90,False,,药理学硕士，知贝儿科药师,https://p.qpic.cn/jiaozhen/0/d01f01a13d5d01f344bf27b028bf65b0/0,true,c8028b55b200d4fe596851e5e1e1d6c0,气溶胶|新型冠状病毒|
2020-02-09,谣言,normal,北京日报,,记者拨打北京公交客服电话后...,北京乘坐公交地铁要看身份证,1,https://p.qpic.cn/jiaozhen/0/06e7e517b5e38b0ba2ee3c33ff63b759/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/06e7e517b5e38b0ba2ee3c33ff63b759/0?imageView2/2/w/150/h/90,False,,中共北京市委机关报,https://p.qpic.cn/jiaozhen/0/06e7e517b5e38b0ba2ee3c33ff63b759/0,fake,5ac2db4496f971508a0810b99261db58,北京|地铁|
2020-02-09,谣言,normal,四川在线,,记者从成都市交通运输局获悉...,成都乘坐公共交通工具需要身份证,1,https://p.qpic.cn/jiaozhen/0/66ace53bb2585e6c00761bfc6e689a1d/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/66ace53bb2585e6c00761bfc6e689a1d/0?imageView2/2/w/150/h/90,False,,四川日报报业集团旗下综合性专业新闻网站,https://p.qpic.cn/jiaozhen/0/66ace53bb2585e6c00761bfc6e689a1d/0,fake,068d2403737d06841fc8fccef0dc24f4,成都|公共交通工具|
2020-02-09,谣言,normal,成都传媒集团旗下新媒体平台,,记者向市委社治委、市住建局、市城管委等部门求证上述公告情况...,成都每户家庭每两天只可安排一人外出买东西,1,https://p.qpic.cn/jiaozhen/0/e57569f6c75919342165f8d755f26ad4/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/e57569f6c75919342165f8d755f26ad4/0?imageView2/2/w/150/h/90,False,,成都传媒集团旗下新媒体平台,https://p.qpic.cn/jiaozhen/0/e57569f6c75919342165f8d755f26ad4/0,fake,2c0d16d12cb06bd968ec3d8a85e3b8de,成都|社区管理|
2020-02-09,谣言,normal,龙视新闻,,记者从哈尔滨市交通运输局公交管理处以及哈尔滨地铁集团获悉...,哈尔滨市坐公交得出示身份证,1,https://p.qpic.cn/jiaozhen/0/6ef9cae156a8b55e649132a83715f522/0?imageView2/2/w/300/h/300,假,https://p.qpic.cn/jiaozhen/0/6ef9cae156a8b55e649132a83715f522/0?imageView2/2/w/150/h/90,False,,黑龙江广播电视台新闻法治频道的新媒体品牌,https://p.qpic.cn/jiaozhen/0/6ef9cae156a8b55e649132a83715f522/0,fake,4ddb25a44bc2a42d48a274d9c3050cf8,哈尔滨|坐公交|
