'Time','Province','City','Confirmed','Dead','Cured','Severe','Critical'
2020-01-28,江西省,鹰潭,1,0,0,0,0
2020-01-28,内蒙古,呼和浩特,2,0,0,0,0
2020-01-28,内蒙古,包头,3,0,0,0,0
2020-01-28,内蒙古,呼伦贝尔,2,0,0,0,1
2020-01-28,内蒙古,兴安盟,1,0,0,0,0
2020-01-28,内蒙古,通辽,1,0,0,0,0
2020-01-28,内蒙古,赤峰,2,0,0,0,0
2020-01-28,内蒙古,锡林郭勒盟,2,0,0,1,0
2020-01-28,内蒙古,鄂尔多斯,2,0,0,0,0
2020-01-28,内蒙古,巴彦淖尔,1,0,0,0,0
2020-01-28,山东省,济南,11,0,0,0,0
2020-01-28,山东省,青岛,15,0,0,0,0
2020-01-28,山东省,淄博,4,0,0,0,0
2020-01-28,山东省,枣庄,8,0,0,0,0
2020-01-28,山东省,烟台,10,0,0,0,0
2020-01-28,山东省,潍坊,5,0,0,0,0
2020-01-28,山东省,济宁,5,0,0,0,0
2020-01-28,山东省,泰安,3,0,0,0,0
2020-01-28,山东省,威海,11,0,0,0,0
2020-01-28,山东省,日照,7,0,0,0,0
2020-01-28,山东省,临沂,15,0,0,0,0
2020-01-28,山东省,德州,11,0,0,0,0
2020-01-28,山东省,聊城,3,0,0,0,0
2020-01-28,山东省,滨州,6,0,0,0,0
2020-01-28,山东省,菏泽,7,0,0,0,0
2020-01-28,陕西省,西安,15,0,0,0,0
2020-01-28,陕西省,宝鸡,3,0,0,0,0
2020-01-28,陕西省,咸阳,4,0,0,0,0
2020-01-28,陕西省,铜川,5,0,0,0,0
2020-01-28,陕西省,渭南,3,0,0,0,0
2020-01-28,陕西省,延安,2,0,0,0,0
2020-01-28,陕西省,汉中,4,0,0,0,0
2020-01-28,陕西省,安康,8,0,0,0,0
2020-01-28,陕西省,商洛,2,0,0,0,0
2020-01-28,天津市,河北,7,0,0,0,0
2020-01-28,天津市,河东,5,0,0,0,0
2020-01-28,天津市,南开,2,0,0,0,0
2020-01-28,天津市,西青,2,0,0,0,0
2020-01-28,天津市,和平,1,0,0,0,0
2020-01-28,天津市,滨海新区,1,0,0,0,0
2020-01-28,天津市,红桥,1,0,0,0,0
2020-01-28,天津市,河西,3,0,0,0,0
2020-01-28,天津市,其他,2,0,0,0,0
2020-01-28,云南省,昆明,15,0,0,0,0
2020-01-28,云南省,丽江,6,0,0,0,0
2020-01-28,云南省,德宏州,2,0,0,0,0
2020-01-28,云南省,保山,4,0,0,0,0
2020-01-28,云南省,曲靖,5,0,0,0,0
2020-01-28,云南省,玉溪,5,0,0,0,0
2020-01-28,云南省,红河州,2,0,0,0,0
2020-01-28,云南省,西双版纳州,6,0,0,0,0
2020-01-28,云南省,大理州,3,0,0,0,0
2020-01-28,云南省,昭通,2,0,0,0,0
2020-01-28,云南省,普洱,1,0,0,0,0
2020-01-28,北京市,东城,2,0,0,0,0
2020-01-28,北京市,西城,8,0,0,0,0
2020-01-28,北京市,朝阳,17,0,0,0,0
2020-01-28,北京市,海淀,21,0,0,0,0
2020-01-28,北京市,丰台,7,0,0,0,0
2020-01-28,北京市,石景山,2,0,0,0,0
2020-01-28,北京市,通州,7,0,0,0,0
2020-01-28,北京市,顺义,2,0,0,0,0
2020-01-28,北京市,大兴,7,0,0,0,0
2020-01-28,北京市,昌平,7,0,0,0,0
2020-01-28,北京市,其他,11,0,0,0,0
2020-01-28,甘肃省,兰州,14,0,0,3,0
2020-01-28,甘肃省,白银,1,0,0,0,0
2020-01-28,甘肃省,临夏州,2,0,0,0,0
2020-01-28,甘肃省,定西,1,0,0,0,0
2020-01-28,甘肃省,张掖,2,0,0,0,0
2020-01-28,甘肃省,陇南,1,0,0,0,0
2020-01-28,甘肃省,金昌,1,0,0,0,0
2020-01-28,甘肃省,天水,1,0,0,0,0
2020-01-28,甘肃省,平凉,1,0,0,0,0
2020-01-28,贵州省,贵阳,1,0,0,0,0
2020-01-28,贵州省,六盘水,1,0,0,0,0
2020-01-28,贵州省,铜仁,2,0,0,0,0
2020-01-28,贵州省,黔南州,4,0,0,0,0
2020-01-28,贵州省,黔西南州,1,0,0,0,0
2020-01-28,黑龙江省,哈尔滨,11,0,0,0,0
2020-01-28,黑龙江省,齐齐哈尔,3,0,0,0,0
2020-01-28,黑龙江省,牡丹江,1,0,0,0,0
2020-01-28,黑龙江省,佳木斯,5,0,0,0,0
2020-01-28,黑龙江省,大庆,5,0,0,0,0
2020-01-28,黑龙江省,鸡西,1,0,0,0,0
2020-01-28,黑龙江省,双鸭山,1,0,0,0,0
2020-01-28,黑龙江省,七台河,2,0,0,0,0
2020-01-28,黑龙江省,绥化,8,1,0,0,0
2020-01-28,湖南省,长沙,46,0,0,7,0
2020-01-28,湖南省,衡阳,17,0,0,4,0
2020-01-28,湖南省,株洲,13,0,0,2,0
2020-01-28,湖南省,湘潭,8,0,0,1,0
2020-01-28,湖南省,邵阳,19,0,0,5,0
2020-01-28,湖南省,岳阳,26,0,0,1,0
2020-01-28,湖南省,常德,26,0,0,4,0
2020-01-28,湖南省,益阳,14,0,0,2,0
2020-01-28,湖南省,郴州,7,0,0,0,0
2020-01-28,湖南省,永州,11,0,0,3,0
2020-01-28,湖南省,怀化,18,0,0,6,0
2020-01-28,湖南省,娄底,13,0,0,3,0
2020-01-28,湖南省,湘西自治州,3,0,0,0,0
2020-01-28,吉林省,长春,1,0,0,0,0
2020-01-28,吉林省,吉林,3,0,0,0,0
2020-01-28,吉林省,松原,2,0,0,0,0
2020-01-28,吉林省,四平,1,0,0,0,0
2020-01-28,吉林省,公主岭,1,0,0,0,0
2020-01-28,吉林省,通化,1,0,0,0,0
2020-01-28,宁夏,银川,7,0,0,0,0
2020-01-28,宁夏,中卫,1,0,0,0,0
2020-01-28,宁夏,固原,1,0,0,0,0
2020-01-28,宁夏,吴中,3,0,0,0,0
2020-01-28,上海市,浦东,12,0,0,0,0
2020-01-28,上海市,长宁,5,0,0,0,0
2020-01-28,上海市,静安,7,0,0,0,0
2020-01-28,上海市,徐汇,3,0,0,0,0
2020-01-28,上海市,虹口,2,0,0,0,0
2020-01-28,上海市,闵行,2,0,0,0,0
2020-01-28,上海市,青浦,2,0,0,0,0
2020-01-28,上海市,黄埔,3,0,0,0,0
2020-01-28,上海市,宝山,2,0,0,0,0
2020-01-28,上海市,嘉定,1,0,0,0,0
2020-01-28,上海市,奉贤,1,0,0,0,0
2020-01-28,上海市,其他,40,0,0,0,0
2020-01-28,四川省,成都,46,0,0,0,0
2020-01-28,四川省,绵阳,8,0,0,0,0
2020-01-28,四川省,自贡,7,0,0,0,0
2020-01-28,四川省,广安,7,0,0,0,0
2020-01-28,四川省,泸州,5,0,0,0,0
2020-01-28,四川省,南充,5,0,0,0,0
2020-01-28,四川省,内江,4,0,0,0,0
2020-01-28,四川省,达州,4,0,0,0,0
2020-01-28,四川省,遂宁,3,0,0,0,0
2020-01-28,四川省,甘孜州,3,0,0,0,0
2020-01-28,四川省,德阳,2,0,0,0,0
2020-01-28,四川省,乐山,2,0,0,0,0
2020-01-28,四川省,宜宾,2,0,0,0,0
2020-01-28,四川省,巴中,2,0,0,0,0
2020-01-28,四川省,雅安,2,0,0,0,0
2020-01-28,四川省,资阳,2,0,0,0,0
2020-01-28,四川省,凉山州,2,0,0,0,0
2020-01-28,四川省,广元,1,0,0,0,0
2020-01-28,四川省,眉山,1,0,0,0,0
2020-01-28,浙江省,杭州,51,0,0,14,0
2020-01-28,浙江省,宁波,20,0,0,1,0
2020-01-28,浙江省,温州,114,0,3,8,0
2020-01-28,浙江省,湖州,5,0,0,0,0
2020-01-28,浙江省,嘉兴,14,0,0,5,0
2020-01-28,浙江省,绍兴,19,0,0,4,0
2020-01-28,浙江省,金华,13,0,0,1,0
2020-01-28,浙江省,衢州,8,0,0,1,0
2020-01-28,浙江省,舟山,6,0,0,1,0
2020-01-28,浙江省,台州,40,0,0,5,0
2020-01-28,浙江省,丽水,6,0,0,2,0
2020-01-28,河南省,郑州,40,0,0,0,0
2020-01-28,河南省,开封,3,0,0,0,0
2020-01-28,河南省,洛阳,2,0,0,0,0
2020-01-28,河南省,平顶山,5,0,0,0,0
2020-01-28,河南省,安阳,14,0,0,0,0
2020-01-28,河南省,鹤壁,5,0,0,0,0
2020-01-28,河南省,新乡,7,0,0,0,0
2020-01-28,河南省,焦作,2,0,0,0,0
2020-01-28,河南省,濮阳,1,0,0,0,0
2020-01-28,河南省,许昌,2,0,0,0,0
2020-01-28,河南省,漯河,9,0,0,0,0
2020-01-28,河南省,三门峡,4,0,0,0,0
2020-01-28,河南省,南阳,31,0,0,0,0
2020-01-28,河南省,商丘,14,0,0,0,0
2020-01-28,河南省,周口,19,0,0,0,0
2020-01-28,河南省,信阳,32,0,0,0,0
2020-01-28,河南省,驻马店,16,0,0,0,0
2020-01-27,安徽省,阜阳,21,0,0,0,0
2020-01-27,安徽省,合肥,16,0,0,0,0
2020-01-27,安徽省,马鞍山,10,0,0,0,0
2020-01-27,安徽省,芜湖,9,0,0,0,0
2020-01-27,安徽省,铜陵,9,0,0,0,0
2020-01-27,安徽省,安庆,8,0,0,0,0
2020-01-27,安徽省,亳州,8,0,0,0,0
2020-01-27,安徽省,黄山,4,0,0,0,0
2020-01-27,安徽省,滁州,4,0,0,0,0
2020-01-27,安徽省,六安,4,0,0,0,0
2020-01-27,安徽省,宿州,3,0,0,0,0
2020-01-27,安徽省,蚌埠,3,0,0,0,0
2020-01-27,安徽省,淮南,2,0,0,0,0
2020-01-27,安徽省,宣城,2,0,0,0,0
2020-01-27,安徽省,淮北,2,0,0,0,0
2020-01-27,安徽省,池州,1,0,0,0,0
2020-01-27,重庆市,万州,15,0,0,2,1
2020-01-27,重庆市,黔江,1,0,0,0,0
2020-01-27,重庆市,涪陵,1,0,0,0,0
2020-01-27,重庆市,大渡口,6,0,0,2,0
2020-01-27,重庆市,江北,4,0,0,1,1
2020-01-27,重庆市,九龙坡,5,0,0,1,1
2020-01-27,重庆市,南岸,1,0,0,0,0
2020-01-27,重庆市,渝北,6,0,0,0,0
2020-01-27,重庆市,巴南,1,0,0,0,0
2020-01-27,重庆市,长寿,7,0,0,2,0
2020-01-27,重庆市,江津,2,0,0,0,0
2020-01-27,重庆市,合川,4,0,0,0,0
2020-01-27,重庆市,永川,3,0,0,1,0
2020-01-27,重庆市,綦江,2,0,0,0,0
2020-01-27,重庆市,大足,1,0,0,0,0
2020-01-27,重庆市,璧山,3,0,0,1,0
2020-01-27,重庆市,铜梁,2,0,0,0,0
2020-01-27,重庆市,潼南,2,0,0,0,0
2020-01-27,重庆市,开州,9,0,0,0,0
2020-01-27,重庆市,梁平,1,0,0,0,0
2020-01-27,重庆市,城口,1,0,0,0,0
2020-01-27,重庆市,丰都,3,0,0,0,0
2020-01-27,重庆市,垫江,5,0,0,1,0
2020-01-27,重庆市,忠,9,0,0,1,0
2020-01-27,重庆市,云阳,10,0,0,1,0
2020-01-27,重庆市,奉节,3,0,0,0,0
2020-01-27,重庆市,巫山,5,0,0,0,0
2020-01-27,重庆市,巫溪,5,0,0,0,0
2020-01-27,重庆市,石柱,6,0,0,0,0
2020-01-27,重庆市,秀山,1,0,0,0,0
2020-01-27,重庆市,两江新区,8,0,0,0,0
2020-01-27,广东省,广州,51,0,0,0,0
2020-01-27,广东省,深圳,49,0,0,0,0
2020-01-27,广东省,珠海,12,0,0,0,0
2020-01-27,广东省,汕头,5,0,0,0,0
2020-01-27,广东省,佛山,18,0,0,0,0
2020-01-27,广东省,韶关,4,0,0,0,0
2020-01-27,广东省,梅州,3,0,0,0,0
2020-01-27,广东省,惠州,11,0,0,0,0
2020-01-27,广东省,汕尾,1,0,0,0,0
2020-01-27,广东省,东莞,2,0,0,0,0
2020-01-27,广东省,中山,6,0,0,0,0
2020-01-27,广东省,阳江,8,0,0,0,0
2020-01-27,广东省,湛江,5,0,0,0,0
2020-01-27,广东省,肇庆,4,0,0,0,0
2020-01-27,广东省,清远,5,0,0,0,0
2020-01-27,广东省,揭阳,4,0,0,0,0
2020-01-27,海南省,海口,6,0,0,0,0
2020-01-27,海南省,三亚,10,0,0,0,0
2020-01-27,海南省,儋州,4,0,0,0,0
2020-01-27,海南省,万宁,7,0,0,0,0
2020-01-27,海南省,临高,1,0,0,0,0
2020-01-27,海南省,陵水,1,0,0,0,0
2020-01-27,海南省,澄迈,2,0,0,0,0
2020-01-27,河南省,郑州,37,0,0,0,0
2020-01-27,河南省,开封,2,0,0,0,0
2020-01-27,河南省,洛阳,2,0,0,0,0
2020-01-27,河南省,平顶山,5,0,0,0,0
2020-01-27,河南省,安阳,11,0,0,0,0
2020-01-27,河南省,鹤壁,2,0,0,0,0
2020-01-27,河南省,新乡,6,0,0,0,0
2020-01-27,河南省,焦作,2,0,0,0,0
2020-01-27,河南省,许昌,2,0,0,0,0
2020-01-27,河南省,漯河,9,0,0,0,0
2020-01-27,河南省,三门峡,3,0,0,0,0
2020-01-27,河南省,南阳,26,1,0,0,0
2020-01-27,河南省,商丘,7,0,0,0,0
2020-01-27,河南省,周口,15,0,0,0,0
2020-01-27,河南省,信阳,29,0,0,0,0
2020-01-27,河南省,驻马店,10,0,0,0,0
2020-01-27,江苏省,南京,10,0,0,0,0
2020-01-27,江苏省,无锡,6,0,0,0,0
2020-01-27,江苏省,徐州,8,0,0,0,0
2020-01-27,江苏省,常州,8,0,0,0,0
2020-01-27,江苏省,苏州,12,0,1,0,0
2020-01-27,江苏省,南通,6,0,0,0,0
2020-01-27,江苏省,连云港,3,0,0,0,0
2020-01-27,江苏省,淮安,2,0,0,0,0
2020-01-27,江苏省,盐城,1,0,0,0,0
2020-01-27,江苏省,扬州,5,0,0,0,0
2020-01-27,江苏省,镇江,2,0,0,1,0
2020-01-27,江苏省,泰州,4,0,0,0,0
2020-01-27,江苏省,宿迁,3,0,0,0,0
2020-01-27,辽宁省,沈阳,7,0,0,0,0
2020-01-27,辽宁省,大连,5,0,0,0,0
2020-01-27,辽宁省,本溪,2,0,0,0,0
2020-01-27,辽宁省,丹东,4,0,0,0,0
2020-01-27,辽宁省,营口,1,0,0,0,0
2020-01-27,辽宁省,铁岭,2,0,0,0,0
2020-01-27,辽宁省,朝阳,2,0,0,0,0
2020-01-27,辽宁省,盘锦,2,0,0,0,0
2020-01-27,辽宁省,葫芦岛,2,0,0,0,0
2020-01-27,青海省,西宁,6,0,0,0,0
2020-01-27,山西省,晋中,5,0,0,1,0
2020-01-27,山西省,运城,3,0,0,0,0
2020-01-27,山西省,太原,3,0,0,0,0
2020-01-27,山西省,吕梁,3,0,0,1,0
2020-01-27,山西省,朔州,2,0,0,0,0
2020-01-27,山西省,大同,1,0,0,0,0
2020-01-27,山西省,长治,1,0,0,0,0
2020-01-27,山西省,阳泉,1,0,0,0,0
2020-01-27,山西省,临汾,1,0,0,0,0
2020-01-27,新疆,乌鲁木齐,5,0,0,1,0
2020-01-27,新疆,伊犁州,2,0,0,1,0
2020-01-27,新疆,吐鲁番,1,0,0,0,0
2020-01-27,新疆,第七师,1,0,0,0,0
2020-01-27,新疆,第八师石河子,1,0,0,0,0
2020-01-27,福建省,福州,18,0,0,0,0
2020-01-27,福建省,厦门,4,0,0,0,0
2020-01-27,福建省,漳州,5,0,0,0,0
2020-01-27,福建省,泉州,10,0,0,0,0
2020-01-27,福建省,三明,4,0,0,0,0
2020-01-27,福建省,莆田,10,0,0,0,0
2020-01-27,福建省,南平,2,0,0,0,0
2020-01-27,福建省,宁德,6,0,0,0,0
2020-01-27,广西,南宁,5,0,0,0,0
2020-01-27,广西,柳州,6,0,0,0,0
2020-01-27,广西,桂林,15,0,0,0,0
2020-01-27,广西,梧州,4,0,0,0,0
2020-01-27,广西,北海,11,0,0,0,0
2020-01-27,广西,防城港,3,0,0,0,0
2020-01-27,广西,玉林,2,0,0,0,0
2020-01-27,广西,百色,2,0,0,0,0
2020-01-27,广西,河池,3,0,0,0,0
2020-01-27,河北省,石家庄,9,0,0,0,0
2020-01-27,河北省,廊坊,6,0,0,0,0
2020-01-27,河北省,沧州,5,1,0,0,0
2020-01-27,河北省,邯郸,4,0,0,0,0
2020-01-27,河北省,保定,3,0,0,0,0
2020-01-27,河北省,邢台,2,0,0,0,0
2020-01-27,河北省,衡水,2,0,0,0,0
2020-01-27,河北省,承德,1,0,0,0,0
2020-01-27,河北省,唐山,1,0,0,0,0
2020-01-27,湖北省,武汉,1590,85,0,0,0
2020-01-27,湖北省,黄石,53,1,0,0,0
2020-01-27,湖北省,十堰,65,0,0,0,0
2020-01-27,湖北省,襄阳,70,0,0,0,0
2020-01-27,湖北省,宜昌,51,1,0,0,0
2020-01-27,湖北省,荆州,71,2,0,0,0
2020-01-27,湖北省,荆门,114,3,0,0,0
2020-01-27,湖北省,鄂州,57,0,0,0,0
2020-01-27,湖北省,孝感,173,0,0,0,0
2020-01-27,湖北省,黄冈,213,4,0,0,0
2020-01-27,湖北省,咸宁,91,0,0,0,0
2020-01-27,湖北省,随州,70,0,0,0,0
2020-01-27,湖北省,恩施州,38,0,0,0,0
2020-01-27,湖北省,仙桃,27,0,0,0,0
2020-01-27,湖北省,天门,23,0,0,0,0
2020-01-27,湖北省,潜江,7,1,0,0,0
2020-01-27,湖北省,神农架林区,1,0,0,0,0
2020-01-27,江西省,南昌,17,0,0,0,0
2020-01-27,江西省,赣州,10,0,0,0,0
2020-01-27,江西省,宜春,10,0,0,0,0
2020-01-27,江西省,九江,9,0,0,0,0
2020-01-27,江西省,抚州,8,0,0,0,0
2020-01-27,江西省,上饶,7,0,0,0,0
2020-01-27,江西省,新余,3,0,0,0,0
2020-01-27,江西省,吉安,3,0,0,0,0
2020-01-27,江西省,景德镇,2,0,0,0,0
2020-01-27,江西省,萍乡,2,0,0,0,0
2020-01-27,江西省,鹰潭,1,0,0,0,0
2020-01-27,内蒙古,包头,3,0,0,0,0
2020-01-27,内蒙古,呼伦贝尔,2,0,0,0,0
2020-01-27,内蒙古,兴安盟,1,0,0,0,0
2020-01-27,内蒙古,通辽,1,0,0,0,0
2020-01-27,内蒙古,赤峰,2,0,0,0,0
2020-01-27,内蒙古,锡林郭勒盟,2,0,0,0,0
2020-01-27,内蒙古,鄂尔多斯,2,0,0,0,0
2020-01-27,山东省,济南,10,0,0,0,0
2020-01-27,山东省,青岛,13,0,0,0,0
2020-01-27,山东省,淄博,2,0,0,0,0
2020-01-27,山东省,枣庄,2,0,0,0,0
2020-01-27,山东省,烟台,8,0,0,0,0
2020-01-27,山东省,潍坊,3,0,0,0,0
2020-01-27,山东省,济宁,5,0,0,0,0
2020-01-27,山东省,泰安,1,0,0,0,0
2020-01-27,山东省,威海,10,0,0,0,0
2020-01-27,山东省,日照,6,0,0,0,0
2020-01-27,山东省,临沂,8,0,0,0,0
2020-01-27,山东省,德州,8,0,0,0,0
2020-01-27,山东省,聊城,3,0,0,0,0
2020-01-27,山东省,滨州,4,0,0,0,0
2020-01-27,山东省,菏泽,4,0,0,0,0
2020-01-27,陕西省,西安,12,0,0,0,0
2020-01-27,陕西省,咸阳,4,0,0,0,0
2020-01-27,陕西省,铜川,5,0,0,0,0
2020-01-27,陕西省,渭南,1,0,0,0,0
2020-01-27,陕西省,延安,2,0,0,0,0
2020-01-27,陕西省,汉中,3,0,0,0,0
2020-01-27,陕西省,安康,7,0,0,0,0
2020-01-27,陕西省,商洛,1,0,0,0,0
2020-01-27,天津市,河北,7,0,0,0,0
2020-01-27,天津市,河东,5,0,0,0,0
2020-01-27,天津市,南开,2,0,0,0,0
2020-01-27,天津市,西青,1,0,0,0,0
2020-01-27,天津市,和平,1,0,0,0,0
2020-01-27,天津市,滨海新区,1,0,0,0,0
2020-01-27,天津市,红桥,1,0,0,0,0
2020-01-27,天津市,河西,3,0,0,0,0
2020-01-27,天津市,其他,2,0,0,0,0
2020-01-27,云南省,昆明,7,0,0,0,0
2020-01-27,云南省,丽江,5,0,0,0,0
2020-01-27,云南省,德宏州,2,0,0,0,0
2020-01-27,云南省,保山,3,0,0,0,0
2020-01-27,云南省,曲靖,2,0,0,0,0
2020-01-27,云南省,玉溪,1,0,0,0,0
2020-01-27,云南省,红河州,2,0,0,0,0
2020-01-27,云南省,西双版纳州,1,0,0,0,0
2020-01-27,云南省,大理州,2,0,0,0,0
2020-01-27,云南省,昭通,1,0,0,0,0
2020-01-27,北京市,东城,2,0,0,0,0
2020-01-27,北京市,西城,7,0,0,0,0
2020-01-27,北京市,朝阳,17,0,0,0,0
2020-01-27,北京市,海淀,17,0,0,0,0
2020-01-27,北京市,丰台,4,0,0,0,0
2020-01-27,北京市,石景山,2,0,0,0,0
2020-01-27,北京市,通州,7,0,0,0,0
2020-01-27,北京市,顺义,1,0,0,0,0
2020-01-27,北京市,大兴,5,0,0,0,0
2020-01-27,北京市,昌平,7,0,0,0,0
2020-01-27,北京市,其他,11,0,0,0,0
2020-01-27,甘肃省,兰州,11,0,0,3,0
2020-01-27,甘肃省,白银,1,0,0,0,0
2020-01-27,甘肃省,临夏州,2,0,0,0,0
2020-01-27,甘肃省,定西,1,0,0,1,0
2020-01-27,甘肃省,张掖,1,0,0,0,0
2020-01-27,甘肃省,陇南,1,0,0,0,0
2020-01-27,甘肃省,金昌,1,0,0,0,0
2020-01-27,甘肃省,天水,1,0,0,0,0
2020-01-27,贵州省,贵阳,1,0,0,0,0
2020-01-27,贵州省,六盘水,1,0,0,0,0
2020-01-27,贵州省,铜仁,2,0,0,0,0
2020-01-27,贵州省,黔南州,4,0,0,0,0
2020-01-27,贵州省,黔西南州,1,0,0,0,0
2020-01-27,黑龙江省,哈尔滨,10,0,0,0,0
2020-01-27,黑龙江省,齐齐哈尔,2,0,0,0,0
2020-01-27,黑龙江省,牡丹江,1,0,0,0,0
2020-01-27,黑龙江省,佳木斯,1,0,0,0,0
2020-01-27,黑龙江省,大庆,5,0,0,0,0
2020-01-27,黑龙江省,双鸭山,1,0,0,0,0
2020-01-27,黑龙江省,七台河,2,0,0,0,0
2020-01-27,黑龙江省,绥化,8,1,0,0,0
2020-01-27,湖南省,长沙,24,0,0,8,0
2020-01-27,湖南省,衡阳,7,0,0,2,0
2020-01-27,湖南省,株洲,7,0,0,1,0
2020-01-27,湖南省,湘潭,6,0,0,1,0
2020-01-27,湖南省,邵阳,11,0,0,3,0
2020-01-27,湖南省,岳阳,17,0,0,1,0
2020-01-27,湖南省,常德,19,0,0,4,0
2020-01-27,湖南省,益阳,10,0,0,2,0
2020-01-27,湖南省,郴州,7,0,0,0,0
2020-01-27,湖南省,永州,7,0,0,3,0
2020-01-27,湖南省,怀化,16,0,0,5,0
2020-01-27,湖南省,娄底,9,0,0,1,0
2020-01-27,湖南省,湘西自治州,3,0,0,0,0
2020-01-27,吉林省,长春,1,0,0,0,0
2020-01-27,吉林省,吉林,3,0,0,0,0
2020-01-27,吉林省,松原,2,0,0,0,0
2020-01-27,吉林省,四平,1,0,0,0,0
2020-01-27,吉林省,公主岭,1,0,0,0,0
2020-01-27,宁夏,银川,7,0,0,0,0
2020-01-27,宁夏,中卫,1,0,0,0,0
2020-01-27,宁夏,固原,1,0,0,0,0
2020-01-27,宁夏,吴中,2,0,0,0,0
2020-01-27,上海市,浦东,9,0,0,0,0
2020-01-27,上海市,长宁,5,0,0,0,0
2020-01-27,上海市,静安,5,0,0,0,0
2020-01-27,上海市,徐汇,3,0,0,0,0
2020-01-27,上海市,虹口,2,0,0,0,0
2020-01-27,上海市,闵行,2,0,0,0,0
2020-01-27,上海市,青浦,2,0,0,0,0
2020-01-27,上海市,黄埔,2,0,0,0,0
2020-01-27,上海市,宝山,1,0,0,0,0
2020-01-27,上海市,嘉定,1,0,0,0,0
2020-01-27,上海市,奉贤,1,0,0,0,0
2020-01-27,四川省,成都,37,0,0,0,0
2020-01-27,四川省,绵阳,8,0,0,0,0
2020-01-27,四川省,自贡,7,0,0,0,0
2020-01-27,四川省,广安,7,0,0,0,0
2020-01-27,四川省,泸州,4,0,0,0,0
2020-01-27,四川省,南充,4,0,0,0,0
2020-01-27,四川省,遂宁,3,0,0,0,0
2020-01-27,四川省,内江,3,0,0,0,0
2020-01-27,四川省,达州,3,0,0,0,0
2020-01-27,四川省,甘孜州,3,0,0,0,0
2020-01-27,四川省,乐山,2,0,0,0,0
2020-01-27,四川省,雅安,2,0,0,0,0
2020-01-27,四川省,资阳,2,0,0,0,0
2020-01-27,四川省,凉山州,2,0,0,0,0
2020-01-27,四川省,德阳,1,0,0,0,0
2020-01-27,四川省,宜宾,1,0,0,0,0
2020-01-27,四川省,眉山,1,0,0,0,0
2020-01-27,浙江省,杭州,32,0,0,8,0
2020-01-27,浙江省,宁波,17,0,0,1,0
2020-01-27,浙江省,温州,60,0,0,7,0
2020-01-27,浙江省,湖州,3,0,0,0,0
2020-01-27,浙江省,嘉兴,11,0,0,5,0
2020-01-27,浙江省,绍兴,7,0,0,4,0
2020-01-27,浙江省,金华,7,0,0,0,0
2020-01-27,浙江省,衢州,5,0,0,1,0
2020-01-27,浙江省,舟山,4,0,0,1,0
2020-01-27,浙江省,台州,22,0,0,4,0
2020-01-27,浙江省,丽水,5,0,0,0,0
2020-01-26,湖北省,武汉,698,63,42,141,51
2020-01-26,湖北省,黄石,36,1,0,0,0
2020-01-26,湖北省,十堰,40,0,0,4,0
2020-01-26,湖北省,襄阳,36,0,0,3,1
2020-01-26,湖北省,宜昌,31,1,0,2,0
2020-01-26,湖北省,荆州,47,2,0,10,1
2020-01-26,湖北省,荆门,90,3,0,28,3
2020-01-26,湖北省,鄂州,20,0,0,1,0
2020-01-26,湖北省,孝感,100,1,0,9,3
2020-01-26,湖北省,黄冈,154,4,2,16,9
2020-01-26,湖北省,咸宁,64,0,0,0,0
2020-01-26,湖北省,随州,52,0,0,2,0
2020-01-26,湖北省,恩施州,25,0,0,2,0
2020-01-26,湖北省,仙桃,12,0,0,2,0
2020-01-26,湖北省,天门,13,0,0,0,1
2020-01-26,湖北省,潜江,5,0,0,0,0
2020-01-26,浙江省,杭州,27,0,0,2,0
2020-01-26,浙江省,宁波,13,0,0,1,0
2020-01-26,浙江省,温州,32,0,0,4,0
2020-01-26,浙江省,湖州,3,0,0,0,0
2020-01-26,浙江省,嘉兴,8,0,0,3,0
2020-01-26,浙江省,绍兴,6,0,0,2,0
2020-01-26,浙江省,舟山,4,0,0,0,0
2020-01-26,浙江省,金华,5,0,0,0,0
2020-01-26,浙江省,衢州,5,0,0,1,0
2020-01-26,浙江省,台州,22,0,0,4,0
2020-01-26,浙江省,丽水,3,0,0,1,0
2020-01-26,广东省,广州,39,0,0,0,0
2020-01-26,广东省,深圳,36,0,0,0,0
2020-01-26,广东省,珠海,12,0,0,0,0
2020-01-26,广东省,汕头,2,0,0,0,0
2020-01-26,广东省,佛山,14,0,0,0,0
2020-01-26,广东省,韶关,4,0,0,0,0
2020-01-26,广东省,梅州,1,0,0,0,0
2020-01-26,广东省,惠州,8,0,0,0,0
2020-01-26,广东省,汕尾,1,0,0,0,0
2020-01-26,广东省,东莞,2,0,0,0,0
2020-01-26,广东省,中山,4,0,0,0,0
2020-01-26,广东省,阳江,8,0,0,0,0
2020-01-26,广东省,湛江,5,0,0,0,0
2020-01-26,广东省,肇庆,4,0,0,0,0
2020-01-26,广东省,清远,3,0,0,0,0
2020-01-26,广东省,揭阳,3,0,0,0,0
2020-01-26,重庆市,万州,14,0,0,2,1
2020-01-26,重庆市,涪陵,1,0,0,0,0
2020-01-26,重庆市,大渡口,6,0,0,2,0
2020-01-26,重庆市,江北,3,0,0,1,0
2020-01-26,重庆市,九龙坡,4,0,0,1,0
2020-01-26,重庆市,渝北,5,0,0,0,0
2020-01-26,重庆市,巴南,1,0,0,0,0
2020-01-26,重庆市,长寿,6,0,0,2,0
